filename,speaker_id,dataset,file_path,accent,native_language,duration,sampling_frequency,pitch_median,energy_min,energy_dynamic_range,F1_mean,F1_median,F1_std,F2_mean,F2_median,F3_mean,F3_median,hnr_mean,jitter_local,shimmer_apq5
rainbow_05_lowpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_05_lowpitch.wav,,american english,16.486604166666666,16000.0,146.04048609875238,20.046556395412974,48.78277567466304,876.3789252583624,703.234922151184,531.7785862392587,1888.5197316718409,1737.3447399839747,3052.5085670457343,3067.9524442382854,9.702696194649425,0.02837712973965421,0.05370281068865625
rainbow_05_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_05_regular.wav,,american english,17.087125,16000.0,174.031945405125,20.972790210218296,45.94970751319114,892.9039833216109,801.8227059656228,465.6326690038966,1926.999917244773,1928.9224265259236,3028.0390719810202,3078.845791320311,11.312339093383706,0.02632702722992209,0.04469316660864306
rainbow_05_slow.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_05_slow.wav,,american english,31.025916666666667,16000.0,166.57517533871408,24.129704342705512,39.806147436465565,1003.978670010497,958.4606713704978,545.1572791312253,2040.7046867765148,2020.858535285191,3193.6890781603975,3207.420723700059,12.211296372541502,0.0260464207784509,0.043350969743471676
rainbow_05_whisper.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_05_whisper.wav,,american english,18.399770833333335,16000.0,493.8209796756188,24.586381443224976,30.343287594910283,1212.6806071944136,1152.7075300255192,405.17779533220533,2173.2244070611105,2132.4346037034147,3312.8507383510646,3326.0312522396844,5.389725367035936,0.09231370964384647,0.0759628508205277
rainbow_06_fast.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_06_fast.wav,,american english,8.273958333333333,16000.0,180.51796050159376,15.550381202502203,57.134406906490305,869.6871813431209,731.2599194479291,498.3376285984654,1963.9942777158012,1905.8342357725219,3036.9280317153525,3068.513199328153,11.11512435684383,0.02545523770444233,0.050498302518690294
rainbow_06_highpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_06_highpitch.wav,,american english,12.03175,16000.0,396.040493644369,25.961974715045088,58.05829099317401,932.0665759847536,887.993596272421,385.98130457110364,1906.274565477946,1919.0986312875389,3000.720440492533,3089.6062599313677,14.23398313202137,0.015950143432944954,0.035371874948028625
rainbow_06_loud.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_06_loud.wav,,american english,13.4775625,16000.0,277.51399947254737,16.963126605578488,64.65757005908773,900.9875379845101,822.4046513853153,475.65677796976735,1963.8714668337848,1948.2100095375763,3085.1037520718633,3127.987413563273,14.190460838449642,0.015425780452607866,0.037275914809696116
rainbow_06_lowpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_06_lowpitch.wav,,american english,13.068083333333334,16000.0,159.22352569911288,24.64138132897032,41.74099027696176,888.0385807860707,723.0697587737837,546.7162734066886,1982.47435778384,1907.7454089128537,3142.3375273994175,3132.2731060234987,9.487824946060583,0.027306861676500083,0.058168050142708864
rainbow_06_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_06_regular.wav,,american english,13.623791666666667,16000.0,176.76950847201473,22.101546840708757,46.540214313254474,937.7349603325549,880.620842308019,502.317881032071,2008.5518372542444,2031.86714787049,3098.7355056940905,3153.941686939351,11.457861514824831,0.02376029902566582,0.042977918461784836
rainbow_06_slow.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_06_slow.wav,,american english,22.068458333333332,16000.0,158.5076987065048,16.699975599065954,48.28608182497811,1060.8122252708695,1031.9791696660752,562.8758243651441,2129.8230378610147,2173.634955632961,3267.825388137507,3308.1714458589076,11.394357012978409,0.02544832743914244,0.04998510425145731
rainbow_06_whisper.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_06_whisper.wav,,american english,12.845104166666667,16000.0,507.1053486285542,21.39712369813905,29.59058881075318,1217.5278719545508,1140.5549223075218,407.0889867105899,2223.510744334047,2160.033138787647,3351.46063013997,3310.5384309353285,5.590122918817124,0.09526061587806557,0.07284412878791252
rainbow_07_fast.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_07_fast.wav,,american english,12.403229166666666,16000.0,198.6950072368728,30.561368783969268,42.12356342068969,809.3743689118381,644.7941180326749,492.17975156787327,1930.4360290869365,1897.7675585834393,2993.4759937311,3065.957567515537,11.837513301532914,0.02324012042482842,0.05066429033642124
rainbow_07_highpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_07_highpitch.wav,,american english,18.316354166666667,16000.0,472.57510034025137,25.56541585359615,59.58676319054288,916.5859231808357,878.654194660216,391.4623591491865,1926.9811070825385,1960.2477097180981,2963.1718939705647,3047.1656273486233,17.583999746258602,0.013461996357225987,0.025509045813468093
rainbow_07_loud.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_07_loud.wav,,american english,18.453791666666667,16000.0,299.1143852690823,19.234629509062287,63.477136009209985,834.2771690996149,730.4349022396397,430.1931287009065,1937.213623023956,1967.3683188382884,3024.5660789661692,3102.103747122438,14.853514906385563,0.014101127350878534,0.03496709260731018
rainbow_07_lowpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_07_lowpitch.wav,,american english,19.463604166666666,16000.0,157.58140419368078,25.451689275109008,49.727975573750044,885.3402605933123,653.6081497723229,540.3012286046229,1953.1970519673498,1836.5821906349074,3049.2825510576154,2984.647512173332,9.755150553373591,0.025441102470788908,0.060448338875059904
rainbow_07_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_07_regular.wav,,american english,18.465229166666667,16000.0,174.2383895940685,22.443629054930945,49.642938614687004,872.8097614620101,771.1073557890666,495.8606843881303,1996.0136351898036,2023.8133977112268,3060.7098779566486,3089.7155934001225,12.068367749630742,0.023391110019021426,0.04451062310628479
rainbow_07_slow.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_07_slow.wav,,american english,37.5656875,16000.0,153.108187560859,18.936656760641416,44.63963862607642,990.3568793895956,880.9053757452746,580.5630641702969,2066.7054240971393,2029.8966920016837,3257.854547529817,3219.968788470879,12.487303523785894,0.025297473126706778,0.05335312851088438
rainbow_07_whisper.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_07_whisper.wav,,american english,19.495270833333333,16000.0,496.4403584926974,22.333471515373404,30.498786729998635,1221.3562862764647,1148.8942120466143,453.1996056933212,2202.3535786335347,2171.7737599655648,3275.83480826406,3316.74746148,5.025581283984724,0.09352034089598714,0.08609675992568572
rainbow_08_fast.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_08_fast.wav,,american english,11.990208333333333,16000.0,187.01474819558553,30.39748470743024,41.65141124442043,733.3242998983125,602.0334369292917,435.1516929411374,1810.1874419263813,1797.3039199984532,3019.5266772994937,3068.0495371836264,11.826703871272887,0.024656261502405782,0.04901267945723152
rainbow_08_highpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_08_highpitch.wav,,american english,18.402145833333332,16000.0,453.17518781076257,26.59947187258542,57.30951509093571,853.3977901508124,797.266208523004,358.93404818646366,1763.7279777693486,1740.8266578322555,2875.813858939002,3004.0875044736563,18.571937744637754,0.011720790409061014,0.02244038385329011
rainbow_08_loud.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_08_loud.wav,,american english,20.84675,16000.0,273.96821730205465,24.681412859797636,57.23007118660924,781.0346093187125,700.1501853575071,383.95285050866426,1810.9437265627812,1828.850385443347,3083.737806848322,3156.9582167219223,14.540924474942743,0.013144770196354525,0.04207104174261045
rainbow_08_lowpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_08_lowpitch.wav,,american english,21.655708333333333,16000.0,159.4313770184031,21.704619387054805,47.63179874546016,794.7941469980306,584.9266881404747,506.20205908234107,1826.0055177931586,1796.6279044898954,3050.8131139610414,3025.6557034610655,11.039349111423597,0.025938875610516984,0.05213136448025545
rainbow_08_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_08_regular.wav,,american english,18.7623125,16000.0,180.56381030133514,26.09560809614788,43.893433768667165,798.5404039839182,679.0398370967507,446.3351336200998,1875.249129841803,1932.4900397969463,3101.727933104708,3148.5774119539547,12.537931519745076,0.020277862214817633,0.04816431692396451
rainbow_08_slow.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_08_slow.wav,,american english,49.11391666666667,16000.0,157.84832392638393,17.25691264167322,47.90488136538559,905.2382755915821,738.4610060281506,553.8740805191904,1975.2873435362953,2006.3621416960477,3230.5069583120894,3245.457005602878,14.358989375965631,0.01888443364397323,0.05020254749106881
rainbow_08_whisper.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/rainbow_08_whisper.wav,,american english,20.422875,16000.0,499.7274014673907,22.357032593052132,31.8215991931339,1159.2262043748349,1078.534624381744,421.20328033091636,2137.6030791065496,2143.297575652688,3333.6996358800507,3313.059576081535,6.7801180904970915,0.09495535989401929,0.07768083101804614
sentences_01_fast.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_01_fast.wav,,american english,8.033166666666666,16000.0,217.02047679602282,26.408305018197638,47.44702322553172,864.7889419462269,729.1393463537313,472.1612340592808,1917.9672552103013,1947.9732383676987,3078.251002499393,3130.5515190429037,12.093147278415994,0.022236860127134037,0.04896031769885806
sentences_01_highpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_01_highpitch.wav,,american english,12.827333333333334,16000.0,489.2534318309773,24.526481158730764,62.309778989895435,1015.781928431222,1010.0592928106068,389.15204100054416,1982.3595835311974,2004.477265438852,3075.744279448745,3143.926761974932,15.805270807082774,0.013066264109363542,0.028532559026184092
sentences_01_loud.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_01_loud.wav,,american english,13.768166666666668,16000.0,323.35475961551094,24.45641232371212,59.41325780108322,974.1140319962495,876.0190056831644,461.88009069065606,2014.707043742369,2017.5752028578556,3157.8851792662535,3190.9080802671783,13.983689322280322,0.015447235485667782,0.039784296468344166
sentences_01_lowpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_01_lowpitch.wav,,american english,15.174145833333334,16000.0,161.19125250354753,22.729533081575376,48.25907377060701,989.2002601224883,871.5749140151713,548.5790264293779,2075.0096049539497,2166.9529404370105,3227.260341521124,3196.4962975024846,10.375706054061132,0.024571970359073055,0.0548744920376234
sentences_01_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_01_regular.wav,,american english,15.803270833333332,16000.0,184.25783880541763,24.364883395390308,44.05466769014066,1089.6338376130366,1001.3602689107739,586.7007895744001,2208.774907646163,2275.474508389954,3341.6599877991357,3332.3509308428493,11.522643124533499,0.023332069910794555,0.053675837729594875
sentences_01_slow.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_01_slow.wav,,american english,34.0125625,16000.0,164.99630147562794,20.504360706994227,41.152418894140844,1091.3691725859296,1014.6015999140782,602.1047744210955,2189.5060279731442,2265.916505502362,3368.0795690570003,3315.0471527794107,11.96903377048341,0.023601081137207342,0.059067755341064156
sentences_01_whisper.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_01_whisper.wav,,american english,14.63025,16000.0,527.9554679044065,17.236760451604173,41.448354018384634,1237.0914027806236,1171.7943398993284,424.2935416764918,2264.015742773827,2252.4525158328656,3385.0662048834524,3343.7832147752397,9.143968051295728,0.09700665577916746,0.053788080529575476
sentences_02_fast.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_02_fast.wav,,american english,9.929625,16000.0,195.65775442087659,31.876280774230395,41.21556992543026,875.0083748704187,815.7890811689292,419.0965250348468,1879.621973212251,1881.6593053083807,3106.803149198701,3186.0046610909058,11.507161600517982,0.02287712767240555,0.04425116381927362
sentences_02_highpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_02_highpitch.wav,,american english,16.263291666666667,16000.0,465.23354386042075,24.46151588857337,59.67316259613679,970.8364667470612,1000.9079006383708,389.2354736123119,1926.9609336657804,1925.9238741479264,3038.487447385734,3108.295259526007,18.016835765311974,0.012019986952539644,0.025032866499380007
sentences_02_loud.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_02_loud.wav,,american english,16.9083125,16000.0,306.0232036828732,21.52446891978313,61.56974322249319,920.6095631444281,900.0905936110807,368.86468348355476,1955.040654159275,2014.909793725909,3149.184172241978,3215.4631348113,16.015716757057778,0.013074428213676662,0.030933286824664254
sentences_02_lowpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_02_lowpitch.wav,,american english,17.159791666666667,16000.0,168.49272892487056,26.889239859778623,41.04787883264184,951.1409292703877,849.0190261358916,541.4637681608697,2014.1424424562567,2044.8347087542397,3238.477780109694,3143.5718002426406,8.44735049391942,0.033146195200215715,0.05828714329321275
sentences_02_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_02_regular.wav,,american english,18.395520833333332,16000.0,182.23765871631156,20.686270741045313,54.91606591775173,1020.3726152012956,963.6574657843051,523.5922805000056,2124.4457136521673,2187.2456703155513,3285.897479933258,3280.5529199129987,11.189373078801891,0.023853414173138483,0.0503131726457
sentences_02_slow.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_02_slow.wav,,american english,37.8429375,16000.0,163.9884337251287,21.111758989399178,43.526101616698654,1023.6483141575874,939.3058888914801,570.1683174753543,2128.662476636789,2180.987116821872,3319.3032685588764,3278.2835528553073,12.986648396658474,0.02210641020060306,0.05341661140905969
sentences_02_whisper.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_02_whisper.wav,,american english,17.659604166666668,16000.0,503.4893980193918,25.715813640292552,28.680868156198336,1212.5090436214593,1141.3472071177484,418.0402600749491,2264.352942527801,2250.6698591827017,3419.4421686604974,3346.6904803813622,7.14630027232781,0.09482044110851445,0.07414192107899849
sentences_03_whisper.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_03_whisper.wav,,american english,17.24175,16000.0,480.50608535186655,18.420999027126662,36.88524324469463,1276.922874533967,1206.3252605507241,419.8990215875947,2332.5180564266125,2316.1359928844,3397.335745337815,3364.506001119609,5.575554905560036,0.09658458832796868,0.08396802582057007
sentences_04_whisper.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_04_whisper.wav,,american english,16.550916666666666,16000.0,485.4461423878202,17.668411347024456,40.28015915662171,1255.3741056003282,1194.073577759204,451.75064429379705,2295.617405288574,2244.7149843834286,3388.860754846363,3316.062924217683,5.626061214629348,0.08884965600913576,0.09680420422954784
sentences_05_loud.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_05_loud.wav,,american english,16.0448125,16000.0,310.020034634133,21.09842773941379,61.03799289618867,1069.7194273515083,985.7492373430887,517.8356793675338,2159.6466502270014,2115.428802107029,3283.581878850737,3239.0990248849794,13.277974939136495,0.015456678363074057,0.037423505461902186
sentences_06_loud.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_06_loud.wav,,american english,18.138666666666666,16000.0,293.3776103814829,21.24148101895024,63.22812455816414,966.4356522934045,930.748134319141,478.399114879194,2086.9884243273964,2113.314641895426,3210.2018395978275,3211.6571972752827,14.0590265980816,0.015324927922173305,0.03633983926660952
sentences_07_slow.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_07_slow.wav,,american english,30.12775,16000.0,179.97200446699657,20.59318185079406,46.372923924903056,1027.33059134929,921.2761314205651,601.752954950621,2249.450237394196,2324.940513885091,3350.8548693631274,3299.9355989910177,14.429574190802855,0.021102736998483737,0.04493638470528779
sentences_08_slow.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_08_slow.wav,,american english,30.533833333333334,16000.0,163.359869509036,21.53873402212429,42.77306135687476,1016.9419336109627,967.6864449336836,562.25452520932,2142.6913248032315,2189.601711163641,3236.4819014476657,3233.8221650238797,11.939195431235868,0.02347515718916067,0.055038132255886
sentences_09_fast.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_09_fast.wav,,american english,8.753,16000.0,216.67822640933372,29.22093237328609,43.002900008143925,926.1812416406575,821.9455125880746,493.4882235384541,2025.3168238622636,1998.6479928585193,3096.8258912077486,3124.4789305704076,12.066090305877733,0.022452696829048775,0.03850241635388743
sentences_10_fast.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_10_fast.wav,,american english,9.021270833333332,16000.0,203.46198698031682,29.633840225476675,40.09307406260723,833.7618803738161,745.612409988335,442.09154052811476,1807.6109754591228,1766.542172573878,3088.3843552250996,3185.941635724565,10.933886598089083,0.026674334914755387,0.05154624266591499
sentences_11_highpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_11_highpitch.wav,,american english,14.296833333333334,16000.0,464.43191192883097,24.252710545476816,57.913287420404316,1004.9958432077381,962.9769981240875,434.4562484829586,2026.3567653959021,2002.2747040478241,3082.415746323057,3169.55236076015,17.532013786533717,0.012774071310798376,0.02122023461107479
sentences_12_highpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_12_highpitch.wav,,american english,17.3551875,16000.0,510.783440228386,20.97183962345794,63.33115384819915,1017.6716209116843,1027.0811500385857,395.0066490568974,1909.1461179450566,1897.7666861782668,2999.698614723569,3075.7469873044047,20.173038431937346,0.0087818138811079,0.017222207257341356
sentences_13_lowpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_13_lowpitch.wav,,american english,17.5699375,16000.0,166.30999061305985,20.611413071707652,49.156501916181874,989.8643152773885,921.9776890074185,567.8423941173478,2141.1668499698562,2247.481404408245,3260.4861217405696,3191.125557158578,10.767337048067347,0.025711987254394754,0.044746001717591195
sentences_14_lowpitch.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_14_lowpitch.wav,,american english,15.995770833333333,16000.0,150.49969076777865,22.34622755862651,46.1476777063763,914.290103905853,783.81404508027,552.304982323956,2120.95724262457,2191.023257881892,3245.858400970847,3218.2099742277333,8.918482076003105,0.03451984821121084,0.06901551342384654
sentences_15_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_15_regular.wav,,american english,12.551895833333333,16000.0,189.1590475073566,20.01450720411958,51.255738390348824,1030.9435602749397,894.2639481404027,582.3541375403768,2199.0759991933296,2240.9236991243806,3359.2988914100197,3345.816882756721,9.991110326130997,0.03002796944473336,0.05792155613013675
sentences_16_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_16_regular.wav,,american english,12.511770833333333,16000.0,184.79652583150315,15.804540453847224,55.27307465996168,998.3481861944978,937.0350940040687,533.1624053825703,2191.6841941707025,2244.770863101762,3280.520527850177,3272.5014157664964,10.224916165272605,0.023762232420093485,0.049155824988673685
sentences_17_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_17_regular.wav,,american english,16.02875,16000.0,191.68968683256188,22.504214607755326,47.46254763352091,998.5866469810078,921.7889519938572,563.8629942362048,2161.4638103001107,2199.5171266340676,3201.5718294824146,3217.6977581499746,12.687541600163806,0.019248575875888328,0.04329029628383179
sentences_18_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_18_regular.wav,,american english,13.117395833333333,16000.0,194.2462204964736,21.98024226795892,50.36933298644487,1076.4071904923499,963.7974892203065,585.0174446711135,2207.01507267887,2254.3533344395464,3282.26588865135,3263.270935580143,11.459086090803515,0.02253796931857109,0.0514536393877734
sentences_19_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_19_regular.wav,,american english,12.641770833333334,16000.0,200.43892734135534,16.311650839437313,54.379163438187526,962.201617068082,844.4370889525896,538.7428391349999,2149.785704712083,2197.1165994098947,3258.348672110106,3282.466753284178,11.0936857664604,0.026771618714115264,0.04634395992952107
sentences_20_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_20_regular.wav,,american english,14.710604166666666,16000.0,199.5099416156197,17.68864817402219,51.85610904854612,1059.824512913258,996.7080196289342,569.1381745872709,2167.031170868795,2251.0241429132293,3347.5290342937983,3311.517275837084,10.480948819803885,0.032517114782320354,0.05676020699057798
sentences_21_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_21_regular.wav,,american english,13.939145833333333,16000.0,196.78922207988927,16.19577693836806,52.837876033899605,1101.7367603645807,1045.2764270722125,596.2951586646415,2211.9758912020698,2278.76375701477,3349.64793175161,3336.276748072201,11.857290883179394,0.025484891029826574,0.05820177117184403
sentences_22_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_22_regular.wav,,american english,14.634875,16000.0,179.39287990915835,27.008321971190696,44.95642008208927,940.157457200639,789.4983272246542,564.1824877184694,2150.246482058497,2182.58016643664,3215.6608809026,3196.3077803095566,11.486292538282877,0.02592228612140451,0.0500440545906558
sentences_23_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_23_regular.wav,,american english,14.349729166666666,16000.0,196.9600881462086,28.24553340352084,40.796491004049486,1010.0052032376855,899.704925166383,579.0273888725633,2145.670753638358,2131.9731324882036,3267.7909032834436,3252.8096585218627,10.460085972132555,0.029781152471520314,0.04625565569172137
sentences_24_regular.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/sentences_24_regular.wav,,american english,12.473291666666666,16000.0,186.87537017136253,21.704136699426332,48.22299220976336,949.7257225791595,867.4006257882979,543.7713457960592,2098.6946472348836,2214.2788925488076,3285.946396306872,3290.7369575875723,11.95418154850613,0.022879194683728045,0.046254094248812584
vegetative_coughing.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/vegetative_coughing.wav,,american english,9.384,16000.0,150.38592883864328,19.41717308332301,59.674453404357976,1281.8404669057174,1338.4334966799543,455.2121490887522,2189.441569406146,2150.522989867534,3428.9772675035865,3355.50979429291,3.4515592243491695,0.0332022585710204,0.07442631511000997
vegetative_eating.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/vegetative_eating.wav,,american english,15.050666666666666,16000.0,373.45513989751373,13.157793517050852,48.280545213273584,1536.7599345267192,1516.2408991926127,355.0022470475909,2634.4102878441845,2648.0159314389944,3724.698931829131,3748.5596357228605,6.450670408066481,0.0718065512027921,0.06161322269489252
vegetative_sneezing.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/vegetative_sneezing.wav,,american english,11.109645833333333,16000.0,249.9278124558714,24.418645397116133,46.75235224633164,1453.225947595034,1458.7892982218555,387.0156236195085,2442.1055921537295,2448.6642944751684,3435.181263353442,3327.9267067072888,-1.6527062723227224,0.06581726152090295,0.11523894707313985
vegetative_throat.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/vegetative_throat.wav,,american english,11.554645833333334,16000.0,273.91097749868163,24.826395347416668,55.90120655149781,1029.0062921855772,986.8964867583253,562.8830386419102,2123.8586679720356,2144.750670368024,3210.68027640924,3231.8685847531633,9.770382546477364,0.022856833329514027,0.05946910866547296
vegetative_yawning.wav,p026,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p026/vegetative_yawning.wav,,american english,12.325208333333334,16000.0,492.53217346537036,16.650449241624788,44.888003060077935,1276.0337233220819,1357.0953580474225,440.68868537914335,2309.6141174713657,2497.2334804072048,3422.4992641135027,3376.9527763356377,6.5251962387918105,0.08826271610204414,0.07290859179300548
emo_adoration_freeform.wav,p027,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p027/emo_adoration_freeform.wav,,american english,18.5554375,16000.0,174.10721901569377,18.36917874707933,35.694328949653624,1192.1096942962051,1420.068235710385,644.951381098484,2318.4709030402305,2438.858149406468,3423.8895995041185,3494.3949066161904,10.615064338907542,0.039114256369304795,0.07310051982494428
emo_adoration_sentences.wav,p027,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p027/emo_adoration_sentences.wav,,american english,11.209541666666667,16000.0,189.22774120464334,19.832545806245804,37.06016880050528,1049.6979308524535,830.7159884724751,641.1597050540593,2217.250252913858,2019.1477382017572,3273.585279278973,3197.3376996629304,10.506453148477746,0.03649844825726279,0.07037794216038461
emo_amazement_freeform.wav,p027,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p027/emo_amazement_freeform.wav,,american english,14.668958333333334,16000.0,176.44279988390485,20.93741286350218,35.04214247045809,1088.3493068486337,1169.0394592918017,585.4045102987942,2156.1823097468628,2155.1477008461643,3304.9001433370972,3322.39439688731,10.932201643451533,0.03492730034757506,0.07936799676212065
emo_amazement_sentences.wav,p027,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p027/emo_amazement_sentences.wav,,american english,6.841208333333333,16000.0,187.6801212753808,22.57859176429171,35.87655790030109,950.9810990699697,683.4706586366445,591.6475991680728,2074.052876328275,1935.620373172238,3145.7178151162243,3109.572654858904,12.526251559844415,0.032985306964285234,0.06101585488076244
emo_amusement_freeform.wav,p027,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p027/emo_amusement_freeform.wav,,american english,14.605666666666666,16000.0,177.1259407709992,20.635821267688804,36.769990230289,933.154687046621,654.4865029372148,556.0138949418971,1927.7629372494343,1718.7550930904877,3043.4159698526564,3047.7716415140007,10.551614921549978,0.030311769693139267,0.06080522904755164
emo_amusement_sentences.wav,p027,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p027/emo_amusement_sentences.wav,,american english,9.7960625,16000.0,192.99343815317704,19.292359301408563,40.54697512501045,1030.00691345108,871.1987776444275,623.1957865564757,2136.302700069116,1991.9929757794885,3249.969515403217,3191.867257182109,11.863346166011445,0.03232089002394252,0.06232072517848627
emo_anger_freeform.wav,p027,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p027/emo_anger_freeform.wav,,american english,14.495875,16000.0,172.22895298385276,16.60389494223742,44.00760643994059,951.4647870053043,722.1469592430974,553.4436229766459,2014.4367911123718,1878.126831967304,3123.9918620937833,3026.2595721574676,12.067294329902817,0.02011208738329154,0.053489381179623464
emo_anger_sentences.wav,p027,EARS,/ocean/projects/cis220031p/hkook/dataset/EARS/p027/emo_anger_sentences.wav,,american english,12.191479166666667,16000.0,185.36726521578643,17.734728276875146,44.10265774337009,1050.1802262509998,847.0427882807933,605.1438784235119,2112.0341929205374,1858.0112976390542,3188.314988348463,3208.974984719052,12.494778348638416,0.026928748870546637,0.04362400678954576
